ts,embb_rate,urllc_rate,mmtc_rate,action,layer,reason,embb_bps,embb_ewma,embb_slope,urllc_rtt,predicted_urllc_rtt
2025-12-25T18:56:39.740393Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,11840,13891,-926,15.432,5.062
2025-12-25T18:56:40.239086Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15040,14235,-768,15.432,8.269
2025-12-25T18:56:40.768730Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14597,-57,15.441,6.048
2025-12-25T18:56:41.239169Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15040,14730,-40,15.421,7.001
2025-12-25T18:56:41.738767Z,10mbit,10mbit,800kbit,none,,,13440,14343,451,0.221,10.512
2025-12-25T18:56:42.238344Z,10mbit,10mbit,800kbit,none,,,15040,14552,316,0.202,13.244
2025-12-25T18:56:42.738338Z,10mbit,10mbit,800kbit,none,,,14672,14588,-9,0.210,7.726
2025-12-25T18:56:43.241039Z,10mbit,10mbit,800kbit,none,,,16272,15093,363,0.203,8.552
2025-12-25T18:56:43.738942Z,10mbit,10mbit,800kbit,none,,,15872,15326,983,0.203,12.555
2025-12-25T18:56:44.238881Z,10mbit,10mbit,800kbit,none,,,12672,14530,-21,0.203,11.955
2025-12-25T18:56:44.739023Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15872,14932,344,0.196,7.840
2025-12-25T18:56:45.238459Z,10mbit,10mbit,800kbit,none,,,15040,14965,-128,0.225,7.925
2025-12-25T18:56:45.738392Z,10mbit,10mbit,800kbit,none,,,13440,14507,-819,0.208,11.390
2025-12-25T18:56:46.240297Z,10mbit,10mbit,800kbit,none,,,13840,14307,-223,0.926,9.502
2025-12-25T18:56:46.739355Z,10mbit,10mbit,800kbit,none,,,11840,13567,-1365,0.926,6.497
2025-12-25T18:56:47.238950Z,10mbit,10mbit,800kbit,none,,,15440,14128,-836,1.163,6.507
2025-12-25T18:56:47.738570Z,10mbit,10mbit,800kbit,none,,,15440,14522,14,1.166,7.943
2025-12-25T18:56:48.239686Z,10mbit,10mbit,800kbit,none,,,15040,14677,370,1.166,9.124
2025-12-25T18:56:48.738955Z,10mbit,10mbit,800kbit,none,,,13440,14306,739,1.153,5.957
2025-12-25T18:56:49.239584Z,10mbit,10mbit,800kbit,none,,,15440,14646,517,1.202,6.635
2025-12-25T18:56:49.738324Z,10mbit,10mbit,800kbit,none,,,15840,15004,482,0.508,7.373
2025-12-25T18:56:50.238939Z,10mbit,10mbit,800kbit,none,,,15440,15135,457,0.508,8.191
2025-12-25T18:56:50.738296Z,10mbit,10mbit,800kbit,none,,,15840,15346,1040,0.279,7.271
2025-12-25T18:56:51.240359Z,10mbit,10mbit,800kbit,none,,,15440,15374,728,0.279,6.510
2025-12-25T18:56:51.738289Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15394,389,0.259,6.969
2025-12-25T18:56:52.239353Z,10mbit,10mbit,800kbit,none,,,13840,14927,-207,0.896,7.897
2025-12-25T18:56:52.738818Z,10mbit,10mbit,800kbit,none,,,15840,15201,-145,0.856,7.978
2025-12-25T18:56:53.238620Z,10mbit,10mbit,800kbit,none,,,15040,15153,-221,0.856,6.575
2025-12-25T18:56:53.738732Z,10mbit,10mbit,800kbit,none,,,13840,14759,-635,0.842,7.600
2025-12-25T18:56:54.238627Z,10mbit,10mbit,800kbit,none,,,15440,14963,35,0.885,7.692
2025-12-25T18:56:54.738374Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13840,14626,-575,0.885,7.190
2025-12-25T18:56:55.239116Z,10mbit,10mbit,800kbit,none,,,15040,14750,-402,0.226,7.345
2025-12-25T18:56:55.743605Z,10mbit,10mbit,800kbit,none,,,15840,15077,318,0.225,7.521
2025-12-25T18:56:56.238587Z,10mbit,10mbit,800kbit,none,,,15040,15066,102,0.229,7.901
2025-12-25T18:56:56.738838Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15298,671,0.190,6.710
2025-12-25T18:56:57.241335Z,10mbit,10mbit,800kbit,none,,,11840,14260,-489,0.190,7.774
2025-12-25T18:56:57.739044Z,10mbit,10mbit,800kbit,none,,,15440,14614,-462,0.200,7.637
2025-12-25T18:56:58.240032Z,10mbit,10mbit,800kbit,none,,,15440,14862,-203,0.198,6.591
2025-12-25T18:56:58.739408Z,10mbit,10mbit,800kbit,none,,,15440,15035,-262,0.209,7.663
2025-12-25T18:56:59.240292Z,10mbit,10mbit,800kbit,none,,,13840,14676,416,0.204,7.017
2025-12-25T18:56:59.738669Z,10mbit,10mbit,800kbit,none,,,15440,14905,291,0.209,6.547
2025-12-25T18:57:00.238605Z,10mbit,10mbit,800kbit,none,,,15040,14946,83,0.212,6.194
2025-12-25T18:57:00.738267Z,10mbit,10mbit,800kbit,none,,,15440,15094,58,0.221,7.665
2025-12-25T18:57:01.241242Z,10mbit,10mbit,800kbit,none,,,15440,15197,521,0.221,7.763
2025-12-25T18:57:01.738739Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14670,-235,0.196,6.408
2025-12-25T18:57:02.240490Z,10mbit,10mbit,800kbit,none,,,15440,14901,-44,0.903,6.333
2025-12-25T18:57:02.739252Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15062,-31,0.892,6.997
2025-12-25T18:57:03.238830Z,10mbit,10mbit,800kbit,none,,,15840,15296,98,0.872,8.181
2025-12-25T18:57:03.768885Z,10mbit,10mbit,800kbit,none,,,13440,14739,68,0.887,6.521
2025-12-25T18:57:04.238331Z,10mbit,10mbit,800kbit,none,,,13840,14469,-431,0.887,7.117
2025-12-25T18:57:04.743378Z,10mbit,10mbit,800kbit,none,,,15040,14640,-422,0.888,6.461
2025-12-25T18:57:05.240190Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14880,-415,0.175,7.669
2025-12-25T18:57:05.738418Z,10mbit,10mbit,800kbit,none,,,13440,14448,-290,0.181,7.867
2025-12-25T18:57:06.239884Z,10mbit,10mbit,800kbit,none,,,13440,14145,-323,0.191,6.710
2025-12-25T18:57:06.778491Z,10mbit,10mbit,800kbit,none,,,15040,14414,-226,0.166,5.918
2025-12-25T18:57:07.240405Z,10mbit,10mbit,800kbit,none,,,15440,14721,-158,0.166,7.057
2025-12-25T18:57:07.738452Z,10mbit,10mbit,800kbit,none,,,13840,14457,8,0.166,8.595
2025-12-25T18:57:08.241276Z,10mbit,10mbit,800kbit,none,,,13440,14152,6,0.174,6.783
2025-12-25T18:57:08.749053Z,10mbit,10mbit,800kbit,none,,,13440,13938,-475,0.161,5.754
2025-12-25T18:57:09.239937Z,10mbit,10mbit,800kbit,none,,,13840,13908,-812,0.161,6.362
2025-12-25T18:57:09.738755Z,10mbit,10mbit,800kbit,none,,,13440,13768,-689,0.170,7.810
2025-12-25T18:57:10.240042Z,10mbit,10mbit,800kbit,none,,,15440,14269,117,0.170,6.488
2025-12-25T18:57:10.739269Z,10mbit,10mbit,800kbit,none,,,15440,14620,682,0.169,5.511
2025-12-25T18:57:11.240165Z,10mbit,10mbit,800kbit,none,,,13840,14386,477,0.170,6.426
2025-12-25T18:57:11.768295Z,10mbit,10mbit,800kbit,none,,,15040,14582,814,0.168,7.208
2025-12-25T18:57:12.238785Z,10mbit,10mbit,800kbit,none,,,15440,14839,570,0.169,6.323
2025-12-25T18:57:12.738812Z,10mbit,10mbit,800kbit,none,,,15440,15019,399,0.186,6.302
2025-12-25T18:57:13.240446Z,10mbit,10mbit,800kbit,none,,,15440,15145,759,0.186,6.829
2025-12-25T18:57:13.748938Z,10mbit,10mbit,800kbit,none,,,15440,15234,651,0.187,6.931
2025-12-25T18:57:14.240345Z,10mbit,10mbit,800kbit,none,,,15440,15295,456,0.199,6.046
2025-12-25T18:57:14.739074Z,10mbit,10mbit,800kbit,none,,,15040,15219,199,0.253,6.804
2025-12-25T18:57:15.240460Z,10mbit,10mbit,800kbit,none,,,15040,15165,19,0.273,7.440
2025-12-25T18:57:15.738758Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15247,13,0.253,6.723
2025-12-25T18:57:16.239387Z,10mbit,10mbit,800kbit,none,,,13440,14705,-590,0.527,6.510
2025-12-25T18:57:16.739084Z,10mbit,10mbit,800kbit,none,,,13840,14445,-773,0.518,7.301
2025-12-25T18:57:17.238938Z,10mbit,10mbit,800kbit,none,,,13440,14144,-1021,0.466,6.949
2025-12-25T18:57:17.739100Z,10mbit,10mbit,800kbit,none,,,15440,14532,-714,0.443,6.696
2025-12-25T18:57:18.240114Z,10mbit,10mbit,800kbit,none,,,15440,14804,99,0.431,6.618
2025-12-25T18:57:18.738409Z,10mbit,10mbit,800kbit,none,,,13440,14395,-50,0.164,7.361
2025-12-25T18:57:19.238688Z,10mbit,10mbit,800kbit,none,,,13440,14108,-35,0.164,7.352
2025-12-25T18:57:19.738333Z,10mbit,10mbit,800kbit,none,,,13440,13908,-624,0.182,6.025
2025-12-25T18:57:20.238462Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14247,-557,0.179,6.927
2025-12-25T18:57:20.738448Z,10mbit,10mbit,800kbit,none,,,15040,14485,89,0.185,7.087
2025-12-25T18:57:21.240137Z,10mbit,10mbit,800kbit,none,,,15040,14651,542,0.180,7.109
2025-12-25T18:57:21.738868Z,10mbit,10mbit,800kbit,none,,,15840,15008,1100,0.194,5.712
2025-12-25T18:57:22.238260Z,10mbit,10mbit,800kbit,none,,,15440,15137,890,0.172,6.510
2025-12-25T18:57:22.758176Z,10mbit,10mbit,800kbit,none,,,15440,15228,743,0.194,7.316
2025-12-25T18:57:23.239462Z,10mbit,10mbit,800kbit,none,,,15040,15171,520,0.194,7.022
2025-12-25T18:57:23.738987Z,10mbit,10mbit,800kbit,none,,,13440,14652,-355,0.198,6.548
2025-12-25T18:57:24.238376Z,10mbit,10mbit,800kbit,none,,,15440,14888,-249,0.202,6.374
2025-12-25T18:57:24.738346Z,10mbit,10mbit,800kbit,none,,,13840,14574,-654,0.194,6.986
2025-12-25T18:57:25.239558Z,10mbit,10mbit,800kbit,none,,,13440,14233,-938,0.194,7.094
2025-12-25T18:57:25.738424Z,10mbit,10mbit,800kbit,none,,,15840,14715,63,0.197,6.230
2025-12-25T18:57:26.239415Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14332,-555,0.189,6.643
2025-12-25T18:57:26.739101Z,10mbit,10mbit,800kbit,none,,,11840,13585,-988,0.183,7.233
2025-12-25T18:57:27.240180Z,10mbit,10mbit,800kbit,none,,,15440,14141,-92,0.183,6.292
2025-12-25T18:57:27.738957Z,10mbit,10mbit,800kbit,none,,,13840,14051,-664,0.194,6.612
2025-12-25T18:57:28.240341Z,10mbit,10mbit,800kbit,none,,,15440,14467,134,0.194,6.533
2025-12-25T18:57:28.738321Z,10mbit,10mbit,800kbit,none,,,15840,14879,1294,0.184,6.842
2025-12-25T18:57:29.240450Z,10mbit,10mbit,800kbit,none,,,13840,14567,426,0.908,6.745
2025-12-25T18:57:29.738332Z,10mbit,10mbit,800kbit,none,,,13440,14229,178,0.905,5.719
2025-12-25T18:57:30.239609Z,10mbit,10mbit,800kbit,none,,,15440,14592,124,0.946,7.023
2025-12-25T18:57:30.758744Z,10mbit,10mbit,800kbit,none,,,15040,14726,-152,0.964,7.302
2025-12-25T18:57:31.238297Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14940,373,0.952,6.216
2025-12-25T18:57:31.779230Z,10mbit,10mbit,800kbit,none,,,15440,15090,861,0.251,6.832
2025-12-25T18:57:32.240143Z,10mbit,10mbit,800kbit,none,,,15840,15315,722,0.270,6.828
2025-12-25T18:57:32.738995Z,10mbit,10mbit,800kbit,none,,,13440,14752,25,0.223,6.779
2025-12-25T18:57:33.239415Z,10mbit,10mbit,800kbit,none,,,15040,14838,-101,0.196,7.617
2025-12-25T18:57:33.739256Z,10mbit,10mbit,800kbit,none,,,13840,14539,-551,0.217,7.253
2025-12-25T18:57:34.240132Z,10mbit,10mbit,800kbit,none,,,13440,14209,-1105,0.196,6.690
2025-12-25T18:57:34.739067Z,10mbit,10mbit,800kbit,none,,,15440,14578,-174,0.181,6.802
2025-12-25T18:57:35.238961Z,10mbit,10mbit,800kbit,none,,,13440,14237,-601,0.371,7.148
2025-12-25T18:57:35.768397Z,10mbit,10mbit,800kbit,none,,,11840,13517,-1021,0.385,7.049
2025-12-25T18:57:36.240309Z,10mbit,10mbit,800kbit,none,,,15440,14094,-114,0.385,5.996
2025-12-25T18:57:36.738229Z,10mbit,10mbit,800kbit,none,,,15440,14498,-80,0.371,6.911
2025-12-25T18:57:37.239662Z,10mbit,10mbit,800kbit,none,,,15440,14780,543,0.371,6.739
2025-12-25T18:57:37.738349Z,10mbit,10mbit,800kbit,none,,,16272,15228,1710,0.373,6.996
2025-12-25T18:57:38.238466Z,10mbit,10mbit,800kbit,none,,,15440,15291,1197,0.376,6.616
2025-12-25T18:57:38.738934Z,10mbit,10mbit,800kbit,none,,,15840,15456,957,0.197,6.353
2025-12-25T18:57:39.238322Z,10mbit,10mbit,800kbit,none,,,13840,14971,190,0.269,7.487
2025-12-25T18:57:39.739229Z,10mbit,10mbit,800kbit,none,,,15440,15111,-116,0.265,7.783
2025-12-25T18:57:40.238664Z,10mbit,10mbit,800kbit,none,,,15440,15210,-81,0.296,5.980
2025-12-25T18:57:40.738288Z,10mbit,10mbit,800kbit,none,,,15840,15399,-56,0.300,7.006
2025-12-25T18:57:41.240479Z,10mbit,10mbit,800kbit,none,,,15440,15411,440,0.300,7.376
2025-12-25T18:57:41.738988Z,10mbit,10mbit,800kbit,none,,,13440,14820,-291,0.275,7.140
2025-12-25T18:57:42.240098Z,10mbit,10mbit,800kbit,none,,,16672,15375,165,0.275,6.499
2025-12-25T18:57:42.778857Z,10mbit,10mbit,800kbit,none,,,13440,14794,-604,0.203,7.449
2025-12-25T18:57:43.240211Z,10mbit,10mbit,800kbit,none,,,13840,14508,-903,0.203,8.600
2025-12-25T18:57:43.738368Z,10mbit,10mbit,800kbit,none,,,15840,14907,87,0.210,6.458
2025-12-25T18:57:44.238315Z,10mbit,10mbit,800kbit,none,,,15440,15067,-308,0.175,6.918
2025-12-25T18:57:44.738896Z,10mbit,10mbit,800kbit,none,,,13840,14699,-95,0.172,7.049
2025-12-25T18:57:45.241174Z,10mbit,10mbit,800kbit,none,,,15040,14801,293,0.172,7.646
2025-12-25T18:57:45.739113Z,10mbit,10mbit,800kbit,none,,,15440,14993,85,0.172,6.616
2025-12-25T18:57:46.240439Z,10mbit,10mbit,800kbit,none,,,13840,14647,-420,0.172,6.471
2025-12-25T18:57:46.738336Z,10mbit,10mbit,800kbit,none,,,13440,14284,-414,0.178,8.158
2025-12-25T18:57:47.240332Z,10mbit,10mbit,800kbit,none,,,15440,14631,-170,0.178,6.641
2025-12-25T18:57:47.738925Z,10mbit,10mbit,800kbit,none,,,15440,14874,-119,0.178,5.979
2025-12-25T18:57:48.240525Z,10mbit,10mbit,800kbit,none,,,16272,15293,646,0.178,6.995
2025-12-25T18:57:48.738420Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,14272,14987,702,23.006,4.307
2025-12-25T18:57:49.239384Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15840,15242,611,23.006,3.648
2025-12-25T18:57:49.738359Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15104,15201,327,23.008,5.311
2025-12-25T18:57:50.241259Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15040,15152,-140,23.002,8.493
2025-12-25T18:57:50.738978Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15440,15239,252,23.056,8.279
2025-12-25T18:57:51.238776Z,10mbit,10mbit,800kbit,none,,,15840,15419,176,0.226,6.556
2025-12-25T18:57:51.758660Z,10mbit,10mbit,800kbit,none,,,15440,15425,224,0.239,13.554
2025-12-25T18:57:52.239559Z,10mbit,10mbit,800kbit,none,,,15840,15549,396,0.367,10.453
2025-12-25T18:57:52.738285Z,10mbit,10mbit,800kbit,none,,,16672,15886,647,0.378,9.409
2025-12-25T18:57:53.238706Z,10mbit,10mbit,800kbit,none,,,15104,15651,232,0.325,8.692
2025-12-25T18:57:53.738428Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,11840,14508,-917,0.333,14.686
2025-12-25T18:57:54.241082Z,10mbit,10mbit,800kbit,none,,,17504,15406,-142,0.307,8.814
2025-12-25T18:57:54.773578Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14816,-1069,6.688,8.527
2025-12-25T18:57:55.240333Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15040,14883,-767,6.688,11.911
2025-12-25T18:57:55.739053Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15440,15050,542,6.697,13.929
2025-12-25T18:57:56.240182Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15440,15167,-239,6.858,8.712
2025-12-25T18:57:56.738863Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15872,15378,561,6.857,8.584
2025-12-25T18:57:57.239930Z,10mbit,10mbit,800kbit,hard_throttle,emergency,urllc severe,15040,15277,393,6.865,11.688
2025-12-25T18:57:57.748855Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15326,275,0.424,13.144
2025-12-25T18:57:58.238719Z,10mbit,10mbit,800kbit,none,,,15040,15240,72,0.423,8.415
2025-12-25T18:57:58.739231Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14700,-678,0.262,9.856
2025-12-25T18:57:59.238899Z,10mbit,10mbit,800kbit,none,,,13840,14442,-835,0.251,8.530
2025-12-25T18:57:59.738252Z,10mbit,10mbit,800kbit,none,,,15840,14861,-464,0.260,9.942
2025-12-25T18:58:00.239067Z,10mbit,10mbit,800kbit,none,,,13840,14555,-685,0.260,9.164
2025-12-25T18:58:00.768664Z,10mbit,10mbit,800kbit,none,,,15040,14700,0,0.198,9.095
2025-12-25T18:58:01.240445Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14922,480,0.179,7.401
2025-12-25T18:58:01.739094Z,10mbit,10mbit,800kbit,none,,,15040,14957,96,0.236,8.118
2025-12-25T18:58:02.240108Z,10mbit,10mbit,800kbit,none,,,15440,15102,547,0.235,9.657
2025-12-25T18:58:02.738320Z,10mbit,10mbit,800kbit,none,,,13840,14723,23,0.234,8.070
2025-12-25T18:58:03.239500Z,10mbit,10mbit,800kbit,none,,,15840,15058,136,0.234,6.533
2025-12-25T18:58:03.788881Z,10mbit,10mbit,800kbit,none,,,13440,14572,-384,0.234,6.806
2025-12-25T18:58:04.238291Z,10mbit,10mbit,800kbit,none,,,14640,14593,-509,0.224,8.664
2025-12-25T18:58:04.768845Z,10mbit,10mbit,800kbit,none,,,15440,14847,123,0.241,6.613
2025-12-25T18:58:05.238667Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,15025,-33,0.177,6.093
2025-12-25T18:58:05.738802Z,10mbit,10mbit,800kbit,none,,,13440,14549,-23,0.184,6.723
2025-12-25T18:58:06.239006Z,10mbit,10mbit,800kbit,none,,,15840,14936,343,0.169,7.792
2025-12-25T18:58:06.753559Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14967,120,0.177,6.584
2025-12-25T18:58:07.238982Z,10mbit,10mbit,800kbit,none,,,15040,14989,-35,0.154,6.425
2025-12-25T18:58:07.739204Z,10mbit,10mbit,800kbit,none,,,13440,14524,-24,0.154,7.378
2025-12-25T18:58:08.238319Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13840,14319,-617,0.159,7.231
2025-12-25T18:58:08.778967Z,10mbit,10mbit,800kbit,none,,,13440,14055,-912,0.161,5.852
2025-12-25T18:58:09.241070Z,10mbit,10mbit,800kbit,none,,,15440,14470,-518,0.188,6.643
2025-12-25T18:58:09.759211Z,10mbit,10mbit,800kbit,none,,,13440,14161,-362,0.187,7.386
2025-12-25T18:58:10.240018Z,10mbit,10mbit,800kbit,none,,,14640,14305,-14,0.197,6.383
2025-12-25T18:58:10.738328Z,10mbit,10mbit,800kbit,none,,,15440,14645,590,0.219,5.933
2025-12-25T18:58:11.240097Z,10mbit,10mbit,800kbit,none,,,13872,14413,-57,0.219,6.981
2025-12-25T18:58:11.738380Z,10mbit,10mbit,800kbit,none,,,15040,14601,439,0.240,7.726
2025-12-25T18:58:12.239220Z,10mbit,10mbit,800kbit,none,,,13440,14253,-52,0.222,6.370
2025-12-25T18:58:12.768447Z,10mbit,10mbit,800kbit,none,,,15840,14729,83,0.222,6.571
2025-12-25T18:58:13.240365Z,10mbit,10mbit,800kbit,none,,,13840,14462,48,0.221,6.089
2025-12-25T18:58:13.758320Z,10mbit,10mbit,800kbit,none,,,15440,14755,154,0.218,7.582
2025-12-25T18:58:14.240323Z,10mbit,10mbit,800kbit,none,,,15440,14960,707,0.218,6.196
2025-12-25T18:58:14.738915Z,10mbit,10mbit,800kbit,none,,,13440,14504,-224,0.193,6.301
2025-12-25T18:58:15.238274Z,10mbit,10mbit,800kbit,none,,,15040,14665,202,0.167,6.934
2025-12-25T18:58:15.739082Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14897,142,0.177,6.582
2025-12-25T18:58:16.240241Z,10mbit,10mbit,800kbit,none,,,13440,14460,-500,0.176,6.627
2025-12-25T18:58:16.738863Z,10mbit,10mbit,800kbit,none,,,15440,14754,249,0.181,6.508
2025-12-25T18:58:17.238566Z,10mbit,10mbit,800kbit,none,,,13840,14479,-185,0.171,7.300
2025-12-25T18:58:17.738807Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15040,14647,-249,0.171,6.282
2025-12-25T18:58:18.238460Z,10mbit,10mbit,800kbit,none,,,15440,14885,425,0.171,6.358
2025-12-25T18:58:18.738787Z,10mbit,10mbit,800kbit,none,,,11840,13971,-782,0.171,7.370
2025-12-25T18:58:19.241454Z,10mbit,10mbit,800kbit,none,,,15840,14532,52,0.160,6.849
2025-12-25T18:58:19.778235Z,10mbit,10mbit,800kbit,none,,,13440,14204,-443,0.160,6.077
2025-12-25T18:58:20.238717Z,10mbit,10mbit,800kbit,none,,,15440,14575,-310,0.160,7.438
2025-12-25T18:58:20.738244Z,10mbit,10mbit,800kbit,none,,,13440,14234,262,0.163,6.477
2025-12-25T18:58:21.239293Z,10mbit,10mbit,800kbit,none,,,15840,14716,183,0.163,6.929
2025-12-25T18:58:21.758887Z,10mbit,10mbit,800kbit,none,,,13840,14453,248,0.171,5.847
2025-12-25T18:58:22.240135Z,10mbit,10mbit,800kbit,none,,,15440,14749,174,0.691,7.316
2025-12-25T18:58:22.738871Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14356,121,0.699,6.873
2025-12-25T18:58:23.240239Z,10mbit,10mbit,800kbit,none,,,15840,14801,85,0.699,6.320
2025-12-25T18:58:23.738965Z,10mbit,10mbit,800kbit,none,,,13440,14393,-60,0.703,6.460
2025-12-25T18:58:24.238971Z,10mbit,10mbit,800kbit,none,,,15440,14707,-42,0.692,7.144
2025-12-25T18:58:24.774058Z,10mbit,10mbit,800kbit,none,,,13440,14327,-29,0.692,6.806
2025-12-25T18:58:25.238854Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,14640,14420,-380,0.689,6.445
2025-12-25T18:58:25.758811Z,10mbit,10mbit,800kbit,none,,,15040,14606,213,0.689,6.807
2025-12-25T18:58:26.238373Z,10mbit,10mbit,800kbit,none,,,15440,14856,149,0.172,6.711
2025-12-25T18:58:26.739207Z,10mbit,10mbit,800kbit,none,,,15440,15031,704,0.162,7.225
2025-12-25T18:58:27.238738Z,10mbit,10mbit,800kbit,none,,,15040,15034,613,0.649,6.667
2025-12-25T18:58:27.739137Z,10mbit,10mbit,800kbit,none,,,15040,15035,429,0.649,7.505
2025-12-25T18:58:28.239602Z,10mbit,10mbit,800kbit,none,,,15440,15157,300,0.661,6.566
2025-12-25T18:58:28.738728Z,10mbit,10mbit,800kbit,none,,,15440,15241,210,0.675,7.577
2025-12-25T18:58:29.239000Z,10mbit,10mbit,800kbit,none,,,15440,15301,267,0.673,7.418
2025-12-25T18:58:29.738336Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14742,-292,0.685,7.095
2025-12-25T18:58:30.241221Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,13440,14352,-805,0.191,6.841
2025-12-25T18:58:30.738832Z,10mbit,10mbit,800kbit,none,,,13440,14078,-1163,0.189,6.929
2025-12-25T18:58:31.238920Z,10mbit,10mbit,800kbit,none,,,13440,13886,-1414,0.189,7.020
2025-12-25T18:58:31.738741Z,10mbit,10mbit,800kbit,none,,,15040,14232,-510,0.178,6.658
2025-12-25T18:58:32.240994Z,10mbit,10mbit,800kbit,none,,,15840,14714,362,0.178,6.722
2025-12-25T18:58:32.738989Z,10mbit,10mbit,800kbit,none,,,13440,14332,254,0.210,6.855
2025-12-25T18:58:33.239025Z,10mbit,10mbit,800kbit,none,,,15040,14544,657,0.193,7.020
2025-12-25T18:58:33.739025Z,10mbit,10mbit,800kbit,none,,,15840,14933,700,0.209,7.015
2025-12-25T18:58:34.238504Z,10mbit,10mbit,800kbit,none,,,16672,15454,739,0.209,6.895
2025-12-25T18:58:34.738483Z,10mbit,10mbit,800kbit,none,,,13440,14850,517,0.218,7.332
2025-12-25T18:58:35.241611Z,10mbit,10mbit,800kbit,none,,,13440,14427,-117,0.208,7.144
2025-12-25T18:58:35.778857Z,10mbit,10mbit,800kbit,none,,,15440,14731,-202,0.179,5.682
2025-12-25T18:58:36.238668Z,10mbit,10mbit,800kbit,none,,,15440,14943,-511,0.306,6.386
2025-12-25T18:58:36.739180Z,10mbit,10mbit,800kbit,none,,,13440,14492,-357,0.291,7.681
2025-12-25T18:58:37.240033Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15440,14776,349,0.276,7.089
2025-12-25T18:58:37.739013Z,10mbit,10mbit,800kbit,none,,,13440,14375,-355,0.319,5.481
2025-12-25T18:58:38.238787Z,10mbit,10mbit,800kbit,none,,,15440,14695,-248,0.319,6.678
2025-12-25T18:58:38.738455Z,10mbit,10mbit,800kbit,none,,,13440,14318,-174,0.319,8.152
2025-12-25T18:58:39.238617Z,10mbit,10mbit,800kbit,none,,,15040,14534,-241,0.324,7.314
2025-12-25T18:58:39.738563Z,10mbit,10mbit,800kbit,none,,,13440,14206,-169,0.208,5.622
2025-12-25T18:58:40.238682Z,10mbit,10mbit,800kbit,none,,,11840,13496,-1198,0.208,7.153
2025-12-25T18:58:40.798952Z,10mbit,10mbit,800kbit,none,,,11840,12999,-1318,0.224,7.091
2025-12-25T18:58:41.243192Z,10mbit,10mbit,800kbit,none,,,14640,13491,-1043,0.176,5.559
2025-12-25T18:58:41.738984Z,10mbit,10mbit,800kbit,none,,,15040,13956,-250,0.205,6.155
2025-12-25T18:58:42.238712Z,10mbit,10mbit,800kbit,none,,,15440,14401,904,0.205,6.230
2025-12-25T18:58:42.778872Z,10mbit,10mbit,800kbit,none,,,14672,14482,1482,0.196,6.671
2025-12-25T18:58:43.240534Z,10mbit,10mbit,800kbit,none,,,15040,14649,1158,0.191,5.621
2025-12-25T18:58:43.738394Z,10mbit,10mbit,800kbit,bump_mmtc,reactive,loss,15840,15006,1050,0.184,6.638
2025-12-25T18:58:44.239285Z,10mbit,10mbit,800kbit,none,,,15440,15136,735,0.184,7.082
2025-12-25T18:58:44.738340Z,10mbit,10mbit,800kbit,none,,,15440,15227,745,0.218,6.829
